golfCourseId,golf_name,address,url,lat,lng
GC1454,松ヶ峯カントリークラブ,949-2318 新潟県上越市中郷区岡川３８３,https://www.google.com/search?q=松ヶ峯カントリークラブ,36.9618233,138.2094306
GC1455,妙高サンシャインゴルフ倶楽部,949-2316 新潟県上越市中郷区江口８４６−１,https://www.google.com/search?q=妙高サンシャインゴルフ倶楽部,36.9525711,138.209936
GC1456,湯田上カントリークラブ,959-1501 新潟県南蒲原郡田上町湯川２９８６,https://www.google.com/search?q=湯田上カントリークラブ,37.72490790000001,139.0907545
GC1457,魚津国際カントリークラブ,937-0022 富山県魚津市小川寺１００４,https://www.google.com/search?q=魚津国際カントリークラブ,36.8189201,137.4597015
GC1458,呉羽カントリークラブ,930-0155 富山県富山市三熊１９−２,https://www.google.com/search?q=呉羽カントリークラブ,36.661607,137.111561
GC1459,千羽平ゴルフクラブ,932-0124 富山県小矢部市蓑輪 千羽山 24番地,https://www.google.com/search?q=千羽平ゴルフクラブ,36.6120422,136.8733732
GC1460,太閤山カントリークラブ,939-0323 富山県射水市平野１,https://www.google.com/search?q=太閤山カントリークラブ,36.6805373,137.0978941
GC1461,高岡カントリー倶楽部,939-1263 富山県高岡市御坊山８７６,https://www.google.com/search?q=高岡カントリー倶楽部,36.67124099999999,137.0455212
GC1462,トナミロイヤルゴルフ倶楽部,939-1895 富山県南砺市井口１３－１ ,https://www.google.com/search?q=トナミロイヤルゴルフ倶楽部,,
GC1463,富山カントリークラブ,939-2204 富山県富山市万願寺1−１６６,https://www.google.com/search?q=富山カントリークラブ,36.5873983,137.2398129
GC1464,花尾カントリークラブ,939-0153 富山県高岡市福岡町花尾５,https://www.google.com/search?q=花尾カントリークラブ,36.7502796,136.8984625
GC1465,氷見カントリークラブ,935-0414 富山県氷見市白川３５,https://www.google.com/search?q=氷見カントリークラブ,36.9122253,136.9939572
GC1466,石川ゴルフ倶楽部,929-0442 石川県河北郡津幡町大坪井1,https://www.google.com/search?q=石川ゴルフ倶楽部,36.6460239,136.7547011
GC1467,片山津ゴルフ倶楽部 片山津ゴルフ場,922-0401 石川県加賀市新保町ト−１−１,https://www.google.com/search?q=片山津ゴルフ倶楽部 片山津ゴルフ場,36.3721082,136.3766352
GC1468,金沢セントラルカントリー倶楽部,920-0822 石川県金沢市東長江町於1−番地,https://www.google.com/search?q=金沢セントラルカントリー倶楽部,36.5588417,136.7131652
GC1469,ゴルフクラブ ツインフィールズ,923-0062 石川県小松市里川町1 番地,https://www.google.com/search?q=ゴルフクラブ ツインフィールズ,36.4126188,136.5367244
GC1470,千里浜カントリークラブ,929-1341 石川県羽咋郡宝達志水町宿２甲３６−１,https://www.google.com/search?q=千里浜カントリークラブ,36.844236,136.758501
GC1471,朱鷺の台カントリークラブ,925-0018 石川県羽咋市柳田町８−８,https://www.google.com/search?q=朱鷺の台カントリークラブ,36.938493,136.788169
GC1472,那谷寺カントリー倶楽部,923-0336 石川県小松市那谷町,https://www.google.com/search?q=那谷寺カントリー倶楽部,36.3214259,136.4176695
GC1473,能登カントリークラブ,929-1331 石川県羽咋郡宝達志水町米出ワ−１,https://www.google.com/search?q=能登カントリークラブ,36.8155784,136.7479858
